Site	Covered	Avg	Upper	Lower
75	13	7.23255814	11.16513654	3.299979736
76	13	7.627906977	11.75980057	3.496013384
77	13	8.186046512	12.58425398	3.787839045
78	13	9.023255814	13.84058265	4.205928981
79	13	9.930232558	15.16718444	4.693280679
80	14	10.62790698	16.22339893	5.032415027
81	16	11.72093023	17.79662443	5.645236034
82	17	12.27906977	18.58442307	5.973716464
83	18	13.18604651	19.86414374	6.507949287
84	18	13.97674419	21.00765524	6.94583313
85	18	14.65116279	21.98315275	7.319172835
86	18	15.27906977	22.89791724	7.660222295
87	18	15.74418605	23.58192671	7.906445388
88	18	16.37209302	24.46051809	8.283667959
89	18	17.13953488	25.63830916	8.640760603
90	19	17.93023256	26.78688001	9.073585105
91	20	18.3255814	27.35748188	9.293680907
92	20	18.93023256	28.25197626	9.608488861
93	20	19.69767442	29.33100332	10.06434552
94	20	20.44186047	30.38853434	10.49518659
95	20	20.86046512	30.96880486	10.75212537
96	21	21.6744186	32.15195525	11.19688195
97	21	22.55813953	33.43871427	11.6775648
98	21	23.18604651	34.32202125	12.05007178
99	21	23.76744186	35.15861116	12.37627256
100	21	24.62790698	36.38757274	12.86824121
101	21	25.20930233	37.24283395	13.1757707
102	21	25.79069767	38.03829238	13.54310297
103	22	26.72093023	39.38796273	14.05389774
104	22	27.44186047	40.46614935	14.41757158
105	22	27.93023256	41.17405556	14.68640956
106	22	28.81395349	42.5112181	15.11668887
107	22	29.62790698	43.61032823	15.64548572
108	22	30.65116279	45.08104206	16.22128352
109	22	31.25581395	45.8866105	16.62501741
110	22	31.44186047	46.16859203	16.7151289
111	22	31.81395349	46.69073191	16.93717507
112	22	32.11627907	47.15166026	17.08089788
113	22	32.6744186	47.95764206	17.39119515
114	22	33.48837209	49.13528655	17.84145764
115	23	34.1627907	50.00062874	18.32495266
116	23	34.60465116	50.63270803	18.57659429
117	23	35.27906977	51.57827956	18.97985998
118	23	35.69767442	52.14385981	19.25148902
119	23	36.79069767	53.68807572	19.89331963
120	23	37.79069767	55.03887269	20.54252266
121	23	38.39534884	55.85601498	20.93468269
122	23	38.65116279	56.22112336	21.08120222
123	23	39.11627907	56.87852001	21.35403813
124	23	40.20930233	58.36222997	22.05637468
125	23	40.93023256	59.32892142	22.53154369
126	23	41.37209302	59.92646498	22.81772107
127	23	42.06976744	60.89578663	23.24374826
128	23	42.62790698	61.71694472	23.53886923
129	23	43.69767442	63.12378339	24.27156545
130	23	44.25581395	63.88957692	24.62205099
131	23	44.65116279	64.46967211	24.83265348
132	23	44.95348837	64.87417896	25.03279778
133	23	45.62790698	65.79305153	25.46276242
134	23	46.48837209	66.93050665	26.04623754
135	23	47	67.68778538	26.31221462
136	23	47.34883721	68.17560736	26.52206706
137	23	48.20930233	69.39104219	27.02756246
138	23	49.02325581	70.54961189	27.49689974
139	24	49.72093023	71.53155885	27.91030161
140	24	50.1627907	72.15939124	28.16619015
141	24	50.97674419	73.25391272	28.69957565
142	24	51.62790698	74.13546602	29.12034793
143	25	52.25581395	75.01000921	29.5016187
144	25	52.97674419	76.02444683	29.92904154
145	25	53.6744186	77.00502133	30.34381588
146	25	54.69767442	78.41321118	30.98213766
147	25	55.20930233	79.10467534	31.31392931
148	26	55.8372093	80.01651344	31.65790516
149	26	56.13953488	80.45428461	31.82478516
150	26	56.8372093	81.39439487	32.28002373
151	26	58.1627907	83.19822693	33.12735446
152	26	58.93023256	84.18223104	33.67823408
153	26	59.30232558	84.71633985	33.88831131
154	26	60.53488372	86.41176426	34.65800318
155	26	61.09302326	87.14073114	35.04531537
156	26	61.8372093	88.1592869	35.51513171
157	27	62.41860465	88.96636173	35.87084757
158	27	62.95348837	89.69436129	36.21261545
159	27	63.25581395	90.16045326	36.35117465
160	27	63.88372093	91.02640068	36.74104118
161	27	64.39534884	91.75589609	37.03480158
162	27	65.11627907	92.76341102	37.46914712
163	27	66.1627907	94.23258716	38.09299424
164	28	66.86046512	95.20894654	38.51198369
165	28	67.46511628	96.05336331	38.87686925
166	28	68.02325581	96.84681653	39.1996951
167	28	68.27906977	97.21175459	39.34638494
168	28	68.88372093	98.04319565	39.72424621
169	28	69.79069767	99.2951104	40.28628495
170	28	70.27906977	99.97217182	40.58596772
171	28	70.58139535	100.4207847	40.742006
172	28	71.37209302	101.4700325	41.27415357
173	28	72.20930233	102.5738557	41.84474892
174	28	72.97674419	103.6309895	42.3224989
175	28	73.55813953	104.4647637	42.65151538
176	28	74.04651163	105.1181448	42.97487844
177	28	74.8372093	106.2492812	43.42513739
178	28	75.44186047	107.0558061	43.82791478
179	28	75.86046512	107.6205137	44.10041649
180	28	76.20930233	108.104606	44.3139987
181	28	77.04651163	109.2533977	44.83962551
182	28	77.95348837	110.4872878	45.41968895
183	28	78.55813953	111.3143425	45.80193659
184	28	79.06976744	111.9837883	46.15574654
185	28	80	113.2973154	46.70268462
186	28	80.51162791	113.9982667	47.02498915
187	30	81.06976744	114.7828855	47.35664943
188	30	81.55813953	115.4366984	47.67958068
189	30	82.11627907	116.2147426	48.01781554
190	30	82.72093023	117.0334396	48.40842089
191	30	83.53488372	118.1071854	48.96258206
192	30	84.37209302	119.2333859	49.51080018
193	30	84.88372093	119.9374516	49.82999028
194	30	85.6744186	120.998168	50.35066919
195	30	86.34883721	121.9020242	50.79565025
196	30	86.69767442	122.3763458	51.01900309
197	30	87.11627907	122.9322122	51.30034596
198	30	87.58139535	123.571895	51.59089567
199	30	88.37209302	124.5746614	52.16952462
200	30	88.86046512	125.2511858	52.46974446
201	30	89.18604651	125.7056911	52.66640197
202	30	90.11627907	126.9245505	53.30800766
203	30	90.76744186	127.8404148	53.69446891
204	30	91.41860465	128.7157586	54.12145074
205	30	92.44186047	130.1266121	54.75710882
206	30	93.13953488	131.0545467	55.22452307
207	30	93.69767442	131.7765834	55.61876543
208	30	94.20930233	132.488776	55.92982867
209	30	94.62790698	133.0605423	56.19527169
210	30	95.13953488	133.7422458	56.53682395
211	30	95.88372093	134.7786532	56.98878869
212	31	96.34883721	135.3891292	57.30854526
213	31	97	136.2102957	57.78970425
214	32	98.02325581	137.5709775	58.47553414
215	32	98.37209302	138.0610233	58.68316273
216	32	98.90697674	138.8063588	59.00759472
217	32	99.46511628	139.5304312	59.39980139
218	32	100.2093023	140.5505581	59.86804651
219	32	100.5348837	140.9807341	60.08903334
220	32	100.8837209	141.4631633	60.3042786
221	32	101.1860465	141.8918622	60.48023085
222	32	101.4883721	142.3120888	60.6646554
223	32	101.9534884	142.9653936	60.94158313
224	32	102.4186047	143.6073498	61.22985949
225	32	102.7209302	144.0399624	61.40189806
226	32	102.9767442	144.4082395	61.54524885
227	32	103.5116279	145.1042515	61.91900431
228	32	104.1860465	146.0365471	62.33554588
229	32	104.6511628	146.6945754	62.60775015
230	32	105.1162791	147.342056	62.8905021
231	32	105.627907	148.0340679	63.22174609
232	32	106.2325581	148.9124123	63.552704
233	32	106.744186	149.6195106	63.86886144
234	32	107.0930233	150.1126475	64.07339899
235	32	107.5581395	150.7415587	64.37472032
236	32	108.1627907	151.5823137	64.74326766
237	32	108.7674419	152.4073631	65.12752061
238	32	109.1860465	152.9991052	65.37298781
239	32	109.744186	153.7442735	65.74409858
240	32	110.4418605	154.7078259	66.17589504
241	32	111.0232558	155.5419888	66.50452287
242	32	111.5348837	156.2683307	66.80143669
243	32	111.8604651	156.7311516	66.98977859
244	32	112.1395349	157.1144601	67.16460964
245	32	112.7906977	158.029849	67.5515463
246	32	113.0465116	158.4098097	67.68321355
247	32	113.6511628	159.2404236	68.06190203
248	32	114.3023256	160.1721596	68.43249154
249	32	114.627907	160.6246422	68.63117175
250	32	115.0465116	161.2145451	68.87847814
251	32	115.5116279	161.8865495	69.13670632
252	32	115.9302326	162.4927901	69.36767503
253	32	116.3953488	163.1385671	69.65213061
254	32	116.7209302	163.6092017	69.83265876
255	32	117.3023256	164.4211589	70.18349222
256	32	118.627907	166.2411542	71.01465977
257	32	119.1395349	166.9318348	71.34723493
258	32	119.627907	167.6548847	71.6009293
259	32	120.255814	168.5074537	72.00417418
260	32	120.8372093	169.3195562	72.35486241
261	32	121.3953488	170.0766193	72.71407834
262	32	121.8837209	170.7785557	72.98888616
263	32	122.2790698	171.3052093	73.25293019
264	32	122.4418605	171.5540284	73.32969252
265	32	122.9767442	172.2990029	73.65448552
266	32	123.372093	172.8387702	73.90541585
267	32	123.9534884	173.663239	74.24373777
268	32	124.5116279	174.4358144	74.58744137
269	32	124.6744186	174.6746734	74.67416385
270	32	124.9767442	175.1059895	74.84749888
271	32	125.8837209	176.3602934	75.40714846
272	32	126.2790698	176.8765949	75.68154463
273	32	126.627907	177.3492946	75.90651933
274	32	126.9767442	177.8410379	76.11245045
275	32	127.1860465	178.1460955	76.22599751
276	32	127.8372093	179.0608779	76.61354074
277	32	128.1395349	179.4980606	76.78100919
278	32	128.4186047	179.8938297	76.94337962
279	32	128.8372093	180.4952738	77.17914478
280	32	129.627907	181.5692286	77.68658535
281	32	130.0232558	182.1370363	77.90947533
282	32	130.3023256	182.5295339	78.07511723
283	32	131.2325581	183.8635341	78.60158218
284	32	131.6046512	184.4160318	78.79327054
285	32	131.8837209	184.8063589	78.96108297
286	32	132.2790698	185.3765835	79.18155601
287	32	132.6511628	185.9039926	79.39833296
288	32	133.7209302	187.4457776	79.99608291
289	32	134.4418605	188.4290659	80.45465504
290	32	134.9069767	189.0737851	80.74016834
291	33	135.372093	189.6628069	81.08137916
292	33	135.9534884	190.4891091	81.41786767
293	33	136.627907	191.4730417	81.78277228
294	33	136.9302326	191.9063945	81.9540706
295	33	137.6744186	192.8919214	82.45691578
296	33	138.2790698	193.7309928	82.82714677
297	33	139.6744186	195.6874586	83.66137858
298	33	140.255814	196.4927732	84.01885474
299	33	140.7209302	197.1599219	84.28193861
300	33	141.3953488	198.0863428	84.70435486
301	33	141.627907	198.4216071	84.83420688
302	33	142.1395349	199.1335495	85.14552031
303	33	142.6046512	199.7695545	85.43974779
304	33	143.255814	200.6273746	85.88425327
305	33	143.6976744	201.2091344	86.18621444
306	33	144.0930233	201.7635902	86.42245636
307	33	144.4418605	202.2418699	86.64185107
308	33	144.9302326	202.9132808	86.9471843
309	33	145.4418605	203.6471433	87.2365776
310	33	145.8604651	204.202552	87.51837824
311	33	146.1162791	204.5678577	87.66470042
312	33	146.6511628	205.3069918	87.99533381
313	33	146.9069767	205.6837001	88.13025334
314	33	147.372093	206.3591393	88.38504674
315	33	147.7906977	206.9659299	88.61546544
316	33	148.2325581	207.5975149	88.8676014
317	33	148.6511628	208.1912739	89.11105164
318	33	148.8837209	208.5091422	89.25829966
319	33	149.5348837	209.4223516	89.64741585
320	33	149.9302326	209.9692119	89.89125318
321	33	150.3255814	210.4763751	90.17478767
322	33	150.5116279	210.7551627	90.2680931
323	33	151.4186047	212.0465192	90.79069012
324	33	151.9069767	212.7019769	91.11197655
325	33	152.2325581	213.149531	91.31558531
326	33	152.7209302	213.8378124	91.60404809
327	33	153.1395349	214.4163183	91.86275143
328	33	153.6511628	215.1199514	92.18237414
329	33	153.9534884	215.5599608	92.34701591
330	33	154.372093	216.1626528	92.58153327
331	33	154.8139535	216.7797806	92.84812637
332	33	155.0232558	217.0979681	92.94854351
333	33	155.4883721	217.7723164	93.20442775
334	33	156.3255814	218.9212373	93.72992546
335	33	156.7674419	219.5383309	93.99655281
336	33	157.0697674	219.9675714	94.17196346
337	33	157.6046512	220.6847181	94.52458427
338	33	158.1860465	221.5067065	94.86538654
339	33	158.5348837	221.9904323	95.07933519
340	33	158.9534884	222.5810109	95.32596584
341	33	159.2790698	223.0013793	95.55676028
342	33	159.9069767	223.9283476	95.88560593
343	33	160.3255814	224.4830582	96.16810464
344	33	160.6976744	225.0179598	96.37738903
345	33	160.9767442	225.4184062	96.53508222
346	33	161.4186047	226.015493	96.82171634
347	33	161.5348837	226.2179686	96.85179885
348	33	161.9767442	226.8375167	97.11597169
349	33	163.255814	228.7148668	97.79676107
350	33	163.9302326	229.6782949	98.18217019
351	33	164.4186047	230.3555897	98.48161965
352	33	164.8837209	230.9954698	98.77197207
353	33	165.6046512	231.9737124	99.23558994
354	33	167.3255814	234.314451	100.3367118
355	33	167.4186047	234.4945514	100.3426579
356	33	167.6511628	234.822515	100.4798106
357	33	168.0930233	235.4389758	100.7470707
358	33	168.4883721	236.0110835	100.9656607
359	33	168.8604651	236.5348754	101.1860549
360	33	169.3488372	237.1989087	101.4987657
361	33	169.744186	237.7599326	101.7284395
362	33	170.3255814	238.579512	102.0716508
363	33	170.9534884	239.4301588	102.476818
364	33	171.255814	239.886998	102.6246299
365	33	172	240.8891587	103.1108413
366	33	172.3023256	241.3167991	103.287852
367	33	172.4651163	241.5495032	103.3807293
368	33	172.6976744	241.881438	103.5139108
369	33	173.2093023	242.6181443	103.8004604
370	33	173.6046512	243.1697791	104.0395232
371	33	173.7674419	243.3670242	104.1678596
372	33	173.9767442	243.6849662	104.2685222
373	33	174.0465116	243.7897949	104.3032283
374	33	174.3488372	244.1899545	104.50772
375	33	174.5116279	244.4207702	104.6024856
376	33	174.7674419	244.7833751	104.7515086
377	33	175.0930233	245.2230283	104.9630182
378	33	175.4418605	245.7214244	105.1622965
379	33	176.0232558	246.5111474	105.5353642
380	33	176.3023256	246.9630417	105.6416094
381	33	176.744186	247.5391036	105.9492685
382	32	177.2093023	248.2518908	106.1667139
383	32	177.5813953	248.7331596	106.4296311
384	32	177.7906977	249.0268737	106.5545217
385	32	178.0465116	249.3763685	106.7166548
386	32	178.4651163	250.0002201	106.9300124
387	32	178.7209302	250.3638571	107.0780034
388	32	178.8604651	250.573001	107.1479292
389	32	179.0465116	250.8273458	107.2656775
390	32	179.3488372	251.2162108	107.4814636
391	32	179.5348837	251.470494	107.5992734
392	32	179.4651163	251.459275	107.4709575
393	32	179.6976744	251.7699301	107.6254188
394	32	179.8837209	251.9943889	107.7730529
395	32	180.0465116	252.2306759	107.8623473
396	32	180.3488372	252.6184527	108.0792217
397	32	180.3953488	252.6997128	108.0909848
398	32	180.7906977	253.3248871	108.2565083
399	32	181.1162791	253.7602486	108.4723096
400	32	181.4651163	254.251585	108.6786476
401	32	181.5813953	254.4209211	108.7418696
402	32	182.0930233	255.1354645	109.050582
403	32	182.3255814	255.4298709	109.2212918
404	32	182.6046512	255.7645269	109.4447754
405	32	182.9767442	256.2764671	109.6770212
406	32	183.0465116	256.3567175	109.7363058
407	32	182.9767442	256.2907346	109.6627538
408	32	183.4418605	256.8807166	110.0030043
409	32	183.9302326	257.5635889	110.2968762
410	32	184.2790698	258.0314164	110.5267231
411	32	184.2790698	258.0183933	110.5397462
412	32	184.5581395	258.4360957	110.6801833
413	31	184.6511628	258.5566902	110.7456354
414	31	185.2093023	259.3213488	111.0972558
415	31	185.4418605	259.6816337	111.2020873
416	31	185.4651163	259.731964	111.1982686
417	31	185.3255814	259.6103218	111.040841
418	31	185.7209302	260.1400979	111.3017626
419	31	185.7209302	260.1192809	111.3225796
420	31	185.7906977	260.23712	111.3442754
421	31	185.9069767	260.4292481	111.3847054
422	31	186.3488372	260.991083	111.7065914
423	31	186.5116279	261.2024873	111.8207685
424	31	186.5813953	261.3045363	111.8582544
425	31	186.627907	261.3684967	111.8873172
426	31	186.6046512	261.3127001	111.8966022
427	31	186.627907	261.3832339	111.87258
428	31	186.7906977	261.6268025	111.9545928
429	31	186.8372093	261.7122126	111.962206
430	31	186.9302326	261.8422321	112.018233
431	31	187.0232558	261.992914	112.0535976
432	31	187.1395349	262.1226679	112.1564018
433	31	187.255814	262.3742396	112.1373883
434	31	187.4883721	262.6955341	112.2812101
435	31	187.4883721	262.7090432	112.267701
436	31	187.3023256	262.4945523	112.1100988
437	31	187.4186047	262.6764031	112.1608062
438	31	187.5116279	262.7767484	112.2465074
439	31	187.4883721	262.7969124	112.1798318
440	31	187.2093023	262.4636481	111.9549565
441	31	187.2325581	262.4942828	111.9708335
442	31	187.8837209	263.3788566	112.3885853
443	31	188.0232558	263.5867682	112.4597435
444	31	187.9534884	263.5174077	112.3895691
445	31	188.3953488	264.1331153	112.6575823
446	31	188.3023256	264.0870822	112.5175689
447	31	188.2325581	264.0327226	112.4323937
448	31	188.2325581	264.0541775	112.4109388
449	31	188.255814	264.0902104	112.4214175
450	30	188.0930233	263.969432	112.2166145
451	30	188.0465116	263.8770499	112.2159733
452	30	188.0232558	263.8635358	112.1829759
453	30	188.0232558	263.8580559	112.1884557
454	30	187.6976744	263.4368952	111.9584536
455	30	187.744186	263.5014816	111.9868904
456	30	187.8837209	263.7280049	112.039437
457	30	187.6976744	263.5377196	111.8576292
458	30	187.3255814	263.149689	111.5014738
459	30	187.4651163	263.3557413	111.5744913
460	30	187.5581395	263.4831836	111.6330955
461	30	187.8139535	263.8273592	111.8005478
462	30	188.0232558	264.0756339	111.9708777
463	30	187.8837209	263.9562209	111.811221
464	30	187.8372093	263.9622741	111.7121445
465	30	187.8139535	263.9528431	111.6750639
466	30	187.8372093	263.965539	111.7088796
467	30	187.627907	263.7216234	111.5341905
468	30	187.6976744	263.8326539	111.5626949
469	30	187.9069767	264.1195433	111.6944102
470	30	187.8604651	264.0421284	111.6788018
471	30	187.8604651	264.0435118	111.6774185
472	30	187.7674419	263.9388796	111.5960041
473	30	187.7674419	264.0040865	111.5307972
474	30	187.8372093	264.0959707	111.5784479
475	29	187.7209302	263.9891403	111.4527202
476	29	187.5116279	263.7225131	111.3007427
477	29	187.4883721	263.7316291	111.245115
478	29	187.6511628	263.9384692	111.3638564
479	29	187.5116279	263.7589272	111.2643286
480	29	187.6046512	263.9462637	111.2630386
481	29	187.6046512	263.9308949	111.2784074
482	29	187.6976744	264.103448	111.2919008
483	29	187.6511628	264.0136809	111.2886447
484	29	187.372093	263.7253183	111.0188678
485	30	187.3255814	263.6334979	111.0176649
486	30	187.1395349	263.3875438	110.891526
487	30	187.0465116	263.2963296	110.7966937
488	29	186.9302326	263.2074385	110.6530266
489	29	186.5813953	262.761353	110.4014377
490	29	186.5348837	262.6856052	110.3841623
491	29	186.3255814	262.4344444	110.2167184
492	29	186.372093	262.4944437	110.2497424
493	29	186.3023256	262.3991649	110.2054863
494	29	186.0465116	262.0980652	109.994958
495	29	185.8139535	261.8328523	109.7950547
496	29	185.4883721	261.3538144	109.6229298
497	29	185.4883721	261.4510423	109.5257019
498	29	184.9767442	260.777529	109.1759593
499	29	184.744186	260.4450032	109.0433689
500	29	184.5813953	260.2752026	108.8875881
501	29	183.4651163	258.765312	108.1649206
502	29	183.1860465	258.3510233	108.0210697
503	29	183.8604651	259.3515281	108.3694022
504	29	183.8139535	259.3528781	108.2750289
505	29	183.7674419	259.3079611	108.2269226
506	29	183.4651163	258.9305403	107.9996923
507	29	183.3953488	258.8335444	107.9571533
508	29	183.4186047	258.8688209	107.9683884
509	29	183.4651163	258.9010768	108.0291557
510	29	183.7674419	259.3021963	108.2326874
511	29	183.5116279	258.995784	108.0274718
512	29	183.255814	258.7445725	107.7670555
513	29	183.1162791	258.5817521	107.650806
514	29	183.1395349	258.5746581	107.7044117
515	29	183.0465116	258.4628746	107.6301487
516	29	182.9767442	258.3859231	107.5675653
517	29	182.9534884	258.3954481	107.5115286
518	29	182.627907	257.9841604	107.2716536
519	29	182.3953488	257.7343464	107.0563513
520	29	182.3953488	257.7330004	107.0576973
521	29	182.3255814	257.6723534	106.9788094
522	29	182.372093	257.7725049	106.9716812
523	29	182.0465116	257.3677398	106.7252834
524	29	182.0232558	257.3993089	106.6472027
525	29	182.0232558	257.4599317	106.5865799
526	29	182.0697674	257.5158504	106.6236845
527	29	182.0232558	257.4153725	106.6311391
528	29	181.6046512	256.8330346	106.3762678
529	29	181.5581395	256.8709816	106.2452975
530	29	181.372093	256.6098824	106.1343036
531	29	181.3488372	256.5445109	106.1531636
532	29	181.0697674	256.1873541	105.9521808
533	29	181.1162791	256.2245161	106.0080421
534	29	181.0232558	256.0816334	105.9648783
535	29	181	256.0521654	105.9478346
536	29	181	256.0370095	105.9629905
537	29	180.7209302	255.6010427	105.8408178
538	29	180.255814	255.0048652	105.5067627
539	29	179.8604651	254.5143166	105.2066136
540	29	179.627907	254.210381	105.045433
541	29	179.744186	254.3891013	105.0992708
542	29	179.7674419	254.4475843	105.0872994
543	29	179.4651163	254.0576759	104.8725566
544	29	179.1627907	253.7142229	104.6113585
545	29	178.7674419	253.2013172	104.3335665
546	29	178.8604651	253.3247543	104.3961759
547	29	178.8604651	253.3717365	104.3491938
548	29	177.9069767	252.0939009	103.7200526
549	29	177.9534884	252.1078707	103.799106
550	29	177.9534884	252.0984314	103.8085453
551	29	178.0465116	252.2360393	103.8569839
552	29	178.1162791	252.2975314	103.9350267
553	29	178.0930233	252.2808587	103.9051878
554	29	178.0465116	252.2557895	103.8372337
555	29	177.744186	251.8151324	103.6732397
556	29	177.8139535	251.9450385	103.6828684
557	29	177.8837209	252.0448134	103.7226284
558	29	177.8372093	252.0580074	103.6164112
559	29	177.6976744	251.897214	103.4981348
560	29	177.2790698	251.4006071	103.1575324
561	29	177.2790698	251.3960465	103.162093
562	29	177.1395349	251.2619376	103.0171322
563	29	177.3023256	251.4548733	103.1497779
564	29	177.372093	251.5587547	103.1854313
565	29	177.372093	251.5916076	103.1525784
566	29	177.4883721	251.8236495	103.1530947
567	29	177.2093023	251.439279	102.9793257
568	29	177.255814	251.5131227	102.9985052
569	29	176.7674419	250.8360189	102.6988648
570	29	176.8837209	250.9646827	102.8027591
571	29	176.744186	250.7737801	102.714592
572	29	176.3953488	250.2840658	102.5066319
573	29	176.3255814	250.2195614	102.4316014
574	29	176.255814	250.0924119	102.419216
575	29	176.2093023	250.0183046	102.4003001
576	29	176.1860465	250.061929	102.310164
577	29	176.3255814	250.2545347	102.3966281
578	29	176.3255814	250.2396865	102.4114763
579	29	176.2325581	250.1517775	102.3133388
580	29	176.5348837	250.566902	102.5028654
581	29	176.7906977	250.9217104	102.659685
582	29	176.8837209	251.0873786	102.6800632
583	29	176.4651163	250.566022	102.3642106
584	29	176.4883721	250.5652583	102.4114859
585	29	176.255814	250.2539756	102.2576523
586	29	176.4186047	250.4700361	102.3671732
587	29	176.1395349	250.1226066	102.1564631
588	29	176.0465116	250.1075747	101.9854485
589	29	176.3023256	250.4337132	102.170938
590	29	176.2325581	250.364678	102.1004382
591	29	176.3953488	250.6110889	102.1796087
592	29	176.9302326	251.4100295	102.4504356
593	29	176.6976744	251.0363265	102.3590223
594	29	176.7906977	251.2055964	102.3757989
595	29	176.5581395	250.9242237	102.1920553
596	29	176.627907	250.9904809	102.265333
597	29	176.6976744	251.137926	102.2574228
598	29	176.4418605	250.7975963	102.0861246
599	29	176.6976744	251.1772081	102.2181407
600	29	176.6511628	251.1483774	102.1539482
601	29	176.7906977	251.3199793	102.2614161
602	29	176.6046512	251.0500206	102.1592817
603	29	176.7906977	251.2808568	102.3005385
604	29	176.8372093	251.3134697	102.3609489
605	29	176.3023256	250.5571023	102.0475489
606	29	176.7674419	251.1942644	102.3406193
607	29	177.1162791	251.6774799	102.5550782
608	29	177.3023256	251.9211693	102.6834819
609	29	177.5116279	252.1850746	102.8381812
610	29	177.255814	251.8530849	102.658543
611	29	176.6744186	250.9666803	102.3821569
612	29	176.8604651	251.2479976	102.4729326
613	29	177.5348837	252.1064348	102.9633327
614	29	177.3023256	251.7833543	102.8212968
615	29	177.255814	251.7285278	102.7831002
616	29	176.9069767	251.2918958	102.5220577
617	29	176.3953488	250.543354	102.2473436
618	29	176.5813953	250.7872777	102.3755129
619	29	176.3953488	250.5898129	102.2008848
620	29	176.4186047	250.6107931	102.2264162
621	29	176.255814	250.3974353	102.1141926
622	29	176.255814	250.3494405	102.1621874
623	29	176.2325581	250.3419023	102.123214
624	29	174.6511628	248.1321524	101.1701732
625	29	174.5348837	247.9857347	101.0840327
626	29	175.5813953	249.5249656	101.6378251
627	29	175.9534884	249.963791	101.9431858
628	29	175.9534884	250.0114102	101.8955666
629	29	176.0697674	250.0603861	102.0791488
630	29	176.1162791	250.1188774	102.1136807
631	29	176.2325581	250.2574448	102.2076715
632	29	176.2093023	250.2569563	102.1616483
633	29	175.8372093	249.7756082	101.8988104
634	29	176.0465116	250.039967	102.0530563
635	29	175.8604651	249.7826634	101.9382668
636	29	176.0697674	250.1166383	102.0228965
637	29	176.0930233	250.1232007	102.0628458
638	29	175.6976744	249.5915149	101.803834
639	29	174.9767442	248.4961925	101.4572959
640	29	174.7674419	248.2351966	101.2996872
641	29	174.8372093	248.3269941	101.3474245
642	29	174.8139535	248.2833163	101.3445906
643	29	174.8372093	248.283176	101.3912426
644	29	174.8837209	248.3166177	101.4508242
645	29	174.627907	247.9760502	101.2797637
646	29	174.4883721	247.8076208	101.1691234
647	29	174.4883721	247.8636019	101.1131423
648	29	174.6976744	248.1280346	101.2673142
649	29	174.6046512	247.9667033	101.2425991
650	29	174.6511628	248.065175	101.2371505
651	29	174.5116279	247.877264	101.1459919
652	29	174.5348837	247.8571149	101.2126525
653	29	174.6511628	248.0054558	101.2968698
654	29	174.372093	247.6691449	101.0750412
655	29	174.1860465	247.4265751	100.9455179
656	29	174	247.2221395	100.7778605
657	29	173.9767442	247.194226	100.7592623
658	29	174.1162791	247.3546073	100.8779508
659	29	173.9534884	247.1443093	100.7626675
660	29	174.1627907	247.3987765	100.9268049
661	29	174.4186047	247.7051357	101.1320736
662	29	174.3953488	247.6689072	101.1217905
663	29	174.6511628	248.0340209	101.2683047
664	29	174.8837209	248.3502678	101.4171741
665	29	175.0697674	248.6100357	101.5294992
666	29	175.0930233	248.6274894	101.5585571
667	29	175	248.5437995	101.4562005
668	29	175.0930233	248.6734978	101.5125487
