Site	Covered	Avg	Upper	Lower
93	0	0.015151515	0.050723262	-0.020420231
94	0	0.015151515	0.050723262	-0.020420231
95	0	0.015151515	0.050723262	-0.020420231
96	0	0.015151515	0.050723262	-0.020420231
97	0	0.015151515	0.050723262	-0.020420231
98	0	0.015151515	0.050723262	-0.020420231
99	0	0.015151515	0.050723262	-0.020420231
100	0	0.045454545	0.124504391	-0.0335953
101	0	0.045454545	0.124504391	-0.0335953
102	0	0.045454545	0.124504391	-0.0335953
103	0	0.045454545	0.124504391	-0.0335953
104	0	0.045454545	0.124504391	-0.0335953
105	0	0.045454545	0.124504391	-0.0335953
106	0	0.045454545	0.124504391	-0.0335953
107	0	0.045454545	0.124504391	-0.0335953
108	0	0.045454545	0.124504391	-0.0335953
109	1	0.075757576	0.221891761	-0.07037661
110	1	0.257575758	0.474489384	0.040662131
111	1	0.257575758	0.474489384	0.040662131
112	1	0.257575758	0.474489384	0.040662131
113	1	0.257575758	0.474489384	0.040662131
114	2	0.287878788	0.518874026	0.05688355
115	2	0.318181818	0.591911861	0.044451776
116	2	0.378787879	0.710285551	0.047290207
117	2	0.409090909	0.745253685	0.072928133
118	3	0.484848485	0.840565949	0.129131021
119	3	0.53030303	0.945910888	0.114695172
120	3	0.53030303	0.945910888	0.114695172
121	3	0.53030303	0.945910888	0.114695172
122	3	0.53030303	0.945910888	0.114695172
123	3	0.560606061	0.979014857	0.142197264
124	4	0.590909091	1.014956077	0.166862104
125	4	0.727272727	1.235568732	0.218976723
126	4	0.727272727	1.235568732	0.218976723
127	4	0.727272727	1.235568732	0.218976723
128	4	0.727272727	1.235568732	0.218976723
129	4	0.727272727	1.235568732	0.218976723
130	5	0.757575758	1.296578692	0.218572823
131	5	0.803030303	1.383707792	0.222352814
132	5	0.803030303	1.383707792	0.222352814
133	5	0.818181818	1.398171648	0.238191988
134	5	0.833333333	1.414814853	0.251851813
135	6	0.848484848	1.43362074	0.263348957
136	6	0.848484848	1.43362074	0.263348957
137	6	0.848484848	1.43362074	0.263348957
138	6	0.863636364	1.454549185	0.272723542
139	8	1.060606061	1.681197186	0.440014935
140	8	1.075757576	1.697242056	0.454273095
141	9	1.090909091	1.715315426	0.466502756
142	10	1.106060606	1.733344154	0.478777058
143	10	1.121212121	1.755393766	0.487030476
144	11	1.227272727	1.914503912	0.540041543
145	11	1.242424242	1.933877283	0.550971202
146	12	1.272727273	1.985201232	0.560253313
147	12	1.318181818	2.05653865	0.579824986
148	12	1.378787879	2.142137742	0.615438015
149	15	1.53030303	2.319236177	0.741369883
150	15	1.560606061	2.357493799	0.763718322
151	15	1.606060606	2.400930424	0.811190788
152	16	1.742424242	2.60761849	0.877229995
153	16	1.772727273	2.66638827	0.879066275
154	16	1.787878788	2.686871686	0.888885889
155	16	1.818181818	2.730501499	0.905862138
156	16	1.818181818	2.730501499	0.905862138
157	16	1.818181818	2.730501499	0.905862138
158	16	1.833333333	2.750812843	0.915853823
159	16	1.848484848	2.78214872	0.914820977
160	17	1.893939394	2.857250417	0.93062837
161	17	1.924242424	2.915402153	0.933082695
162	17	2.015151515	3.063244192	0.967058839
163	17	2.015151515	3.063244192	0.967058839
164	17	2.060606061	3.165261564	0.955950558
165	17	2.060606061	3.165261564	0.955950558
166	17	2.060606061	3.165261564	0.955950558
167	17	2.060606061	3.165261564	0.955950558
168	17	2.060606061	3.165261564	0.955950558
169	17	2.196969697	3.354269515	1.039669879
170	17	2.196969697	3.354269515	1.039669879
171	18	2.272727273	3.472892094	1.072562452
172	18	2.272727273	3.492009428	1.053445117
173	18	2.257575758	3.472387254	1.042764261
174	18	2.257575758	3.472387254	1.042764261
175	18	2.257575758	3.472387254	1.042764261
176	18	2.272727273	3.486729256	1.05872529
177	18	2.272727273	3.486729256	1.05872529
178	18	2.272727273	3.486729256	1.05872529
179	17	2.257575758	3.459628746	1.055522769
180	17	2.257575758	3.440232939	1.074918576
181	17	2.257575758	3.440232939	1.074918576
182	17	2.257575758	3.440232939	1.074918576
183	17	2.257575758	3.440232939	1.074918576
184	17	2.272727273	3.479298195	1.066156351
185	17	2.303030303	3.537418399	1.068642207
186	18	2.333333333	3.592825117	1.073841549
187	18	2.378787879	3.669945407	1.08763035
188	18	2.393939394	3.690175456	1.097703332
189	18	2.393939394	3.690175456	1.097703332
190	18	2.393939394	3.690175456	1.097703332
191	19	2.424242424	3.726591427	1.121893421
192	19	2.454545455	3.767820121	1.141270788
193	19	2.5	3.854754492	1.145245508
194	19	2.53030303	3.898241887	1.162364174
195	19	2.560606061	3.92469718	1.196514941
196	19	2.575757576	3.94260734	1.208907812
197	19	2.590909091	3.962372653	1.219445529
198	19	2.651515152	4.03465348	1.268376823
199	19	2.651515152	4.03465348	1.268376823
200	19	2.651515152	4.03465348	1.268376823
201	19	2.651515152	4.03465348	1.268376823
202	19	2.757575758	4.17336839	1.341783125
203	19	2.772727273	4.191905192	1.353549354
204	19	2.787878788	4.219423597	1.356333979
205	19	2.833333333	4.289851593	1.376815074
206	19	2.833333333	4.289851593	1.376815074
207	19	2.893939394	4.40036433	1.387514458
208	19	2.924242424	4.445250984	1.403233864
209	19	2.96969697	4.508892518	1.430501422
210	19	2.96969697	4.508892518	1.430501422
211	19	2.954545455	4.482398709	1.4266922
212	19	2.954545455	4.482398709	1.4266922
213	19	2.954545455	4.482398709	1.4266922
214	18	2.954545455	4.496628239	1.41246267
215	18	2.939393939	4.482681823	1.396106055
216	18	2.939393939	4.482681823	1.396106055
217	18	2.954545455	4.496628239	1.41246267
218	19	3.015151515	4.572209133	1.458093897
219	19	3.060606061	4.650639558	1.470572563
220	19	3.075757576	4.670979795	1.480535356
221	19	3.075757576	4.670979795	1.480535356
222	19	3.075757576	4.670979795	1.480535356
223	19	3.075757576	4.670979795	1.480535356
224	20	3.166666667	4.851413769	1.481919565
225	20	3.227272727	4.938662512	1.515882942
226	20	3.227272727	4.938662512	1.515882942
227	20	3.212121212	4.943454452	1.480787972
228	20	3.212121212	4.941969622	1.482272802
229	20	3.212121212	4.935272057	1.488970367
230	20	3.227272727	4.962520036	1.492025418
231	20	3.227272727	4.962520036	1.492025418
232	21	3.242424242	4.977127368	1.507721117
233	21	3.242424242	4.977127368	1.507721117
234	21	3.272727273	5.020332652	1.525121894
235	20	3.242424242	4.98451817	1.500330315
236	20	3.227272727	4.970645658	1.483899796
237	20	3.318181818	5.124792341	1.511571295
238	20	3.303030303	5.103807316	1.50225329
239	20	3.272727273	5.068914878	1.476539668
240	20	3.363636364	5.212061718	1.515211009
241	20	3.393939394	5.263267668	1.52461112
242	20	3.484848485	5.362655235	1.607041734
243	20	3.53030303	5.435266304	1.625339756
244	20	3.636363636	5.602670304	1.670056969
245	20	3.681818182	5.698780361	1.664856003
246	20	3.742424242	5.815398682	1.669449803
247	20	3.742424242	5.815398682	1.669449803
248	20	3.742424242	5.815398682	1.669449803
249	20	3.742424242	5.815398682	1.669449803
250	20	3.727272727	5.790452891	1.664092564
251	20	3.712121212	5.753527542	1.670714882
252	20	3.742424242	5.816637898	1.668210586
253	20	3.742424242	5.816637898	1.668210586
254	20	3.742424242	5.816637898	1.668210586
255	20	3.848484848	5.969210934	1.727758763
256	20	3.863636364	5.986568937	1.74070379
257	20	3.939393939	6.117289575	1.761498304
258	20	3.924242424	6.100032047	1.748452801
259	20	3.954545455	6.142771729	1.76631918
260	21	4.075757576	6.321290104	1.830225047
261	22	4.166666667	6.446424345	1.886908988
262	22	4.166666667	6.446424345	1.886908988
263	22	4.166666667	6.446424345	1.886908988
264	23	4.348484848	6.676155321	2.020814376
265	23	4.333333333	6.645964077	2.020702589
266	23	4.363636364	6.652423259	2.074849468
267	23	4.348484848	6.631570318	2.065399379
268	22	4.196969697	6.429251309	1.964688085
269	22	4.166666667	6.395701842	1.937631491
270	22	4.090909091	6.263399222	1.918418959
271	22	4.015151515	6.149314921	1.880988109
272	22	4.03030303	6.170164369	1.890441692
273	22	4.257575758	6.481837421	2.033314094
274	23	4.318181818	6.57618069	2.060182946
275	23	4.318181818	6.57618069	2.060182946
276	22	4.181818182	6.369737516	1.993898848
277	22	4.181818182	6.369737516	1.993898848
278	22	4.242424242	6.479788558	2.005059927
279	22	4.242424242	6.467119092	2.017729393
280	22	4.318181818	6.573903516	2.062460121
281	22	4.242424242	6.454957835	2.02989065
282	22	4.227272727	6.445452134	2.009093321
283	22	4.272727273	6.514958755	2.030495791
284	22	4.287878788	6.542236531	2.033521045
285	22	4.318181818	6.566486771	2.069876866
286	22	4.318181818	6.562482987	2.07388065
287	22	4.348484848	6.601546934	2.095422763
288	22	4.333333333	6.592569025	2.074097642
289	22	4.363636364	6.64116854	2.086104188
290	22	4.303030303	6.547795479	2.058265127
291	22	4.333333333	6.606741944	2.059924723
292	22	4.333333333	6.623633679	2.043032987
293	22	4.333333333	6.623633679	2.043032987
294	22	4.333333333	6.623633679	2.043032987
295	22	4.348484848	6.652855757	2.04411394
296	22	4.333333333	6.635942197	2.030724469
297	22	4.333333333	6.635942197	2.030724469
298	23	4.409090909	6.749139545	2.069042273
299	23	4.53030303	6.982023658	2.078582402
300	23	4.363636364	6.786583939	1.940688788
301	23	4.348484848	6.748980742	1.947988955
302	23	4.363636364	6.754556067	1.972716661
303	23	4.348484848	6.739327201	1.957642496
304	24	4.454545455	6.891001359	2.01808955
305	24	4.454545455	6.891001359	2.01808955
306	24	4.5	6.955402071	2.044597929
307	24	4.454545455	6.886250758	2.022840151
308	24	4.454545455	6.899424079	2.00966683
309	24	4.439393939	6.876349158	2.002438721
310	24	4.5	6.976244054	2.023755946
311	24	4.484848485	6.953813916	2.015883054
312	23	4.378787879	6.789044031	1.968531726
313	22	4.181818182	6.537698431	1.825937933
314	22	4.181818182	6.537698431	1.825937933
315	22	4.151515152	6.486762948	1.816267355
316	22	4.151515152	6.486762948	1.816267355
317	22	4.151515152	6.486762948	1.816267355
318	22	4.151515152	6.486762948	1.816267355
319	22	4.136363636	6.461490289	1.811236984
320	22	4.212121212	6.593283151	1.830959273
321	22	4.227272727	6.633810731	1.820734724
322	22	4.181818182	6.569658219	1.793978145
323	22	4.166666667	6.531079656	1.802253677
324	22	4.166666667	6.531079656	1.802253677
325	22	4.196969697	6.586590395	1.807348999
326	22	4.196969697	6.586590395	1.807348999
327	22	4.196969697	6.586590395	1.807348999
328	22	4.196969697	6.586590395	1.807348999
329	22	4.287878788	6.719363932	1.856393644
330	22	4.363636364	6.835407134	1.891865594
331	22	4.348484848	6.809762611	1.887207086
332	22	4.348484848	6.809762611	1.887207086
333	22	4.348484848	6.809762611	1.887207086
334	22	4.303030303	6.735151855	1.870908751
335	22	4.287878788	6.69813494	1.877622636
336	22	4.287878788	6.679404994	1.896352581
337	22	4.303030303	6.694666396	1.91139421
338	22	4.333333333	6.755589852	1.911076814
339	23	4.53030303	7.072077933	1.988528127
340	23	4.515151515	7.056937906	1.973365124
341	23	4.515151515	7.056937906	1.973365124
342	23	4.5	7.02861367	1.97138633
343	23	4.484848485	7.005315408	1.964381562
344	23	4.5	7.033689683	1.966310317
345	22	4.5	7.042800973	1.957199027
346	23	4.484848485	7.014982181	1.954714789
347	23	4.484848485	7.020055151	1.949641819
348	23	4.439393939	6.948050944	1.930736935
349	23	4.393939394	6.89323213	1.894646658
350	22	4.318181818	6.782937203	1.853426434
351	22	4.363636364	6.843191812	1.884080915
352	22	4.363636364	6.843191812	1.884080915
353	21	4.318181818	6.787624224	1.848739412
354	20	4.212121212	6.65454621	1.769696214
355	20	4.227272727	6.673524466	1.781020988
356	20	4.212121212	6.636594841	1.787647583
357	20	4.227272727	6.679295061	1.775250394
358	20	4.196969697	6.637660535	1.756278859
359	20	4.181818182	6.619184758	1.744451605
360	21	4.333333333	6.81583899	1.850827676
361	20	4.333333333	6.826168462	1.840498205
362	20	4.348484848	6.855791268	1.841178429
363	20	4.378787879	6.905630239	1.851945519
364	21	4.484848485	7.050282321	1.919414649
365	21	4.5	7.065938399	1.934061601
366	21	4.515151515	7.090582238	1.939720792
367	21	4.53030303	7.106719975	1.953886086
368	21	4.545454545	7.123348227	1.967560864
369	21	4.515151515	7.082587843	1.947715188
370	21	4.636363636	7.259931818	2.012795455
371	21	4.636363636	7.259931818	2.012795455
372	21	4.651515152	7.273543228	2.029487075
373	21	4.621212121	7.221231083	2.02119316
374	20	4.575757576	7.156579568	1.994935583
375	20	4.575757576	7.156579568	1.994935583
376	20	4.590909091	7.182123149	1.999695033
377	20	4.606060606	7.207123825	2.004997387
378	20	4.651515152	7.283813294	2.019217009
379	20	4.651515152	7.282836919	2.020193384
380	21	4.712121212	7.362549613	2.061692812
381	21	4.727272727	7.393544286	2.061001168
382	21	4.803030303	7.511694957	2.094365649
383	21	4.818181818	7.538532322	2.097831314
384	21	4.848484848	7.580774037	2.11619566
385	20	4.787878788	7.495260275	2.0804973
386	20	4.772727273	7.469781756	2.075672789
387	20	4.787878788	7.497157852	2.078599724
388	20	4.818181818	7.539476754	2.096886882
389	20	4.818181818	7.539476754	2.096886882
390	20	4.848484848	7.592972897	2.1039968
391	20	4.848484848	7.592972897	2.1039968
392	20	4.848484848	7.592972897	2.1039968
393	20	4.833333333	7.576576261	2.090090405
394	20	4.833333333	7.576576261	2.090090405
395	19	4.757575758	7.463317358	2.051834157
396	19	4.742424242	7.432091977	2.052756507
397	19	4.696969697	7.346527594	2.0474118
398	19	4.666666667	7.300351082	2.032982251
399	19	4.681818182	7.323211749	2.040424615
400	19	4.712121212	7.373675691	2.050566733
401	22	4.803030303	7.489786922	2.116273684
402	22	4.803030303	7.489786922	2.116273684
403	22	4.772727273	7.428497317	2.116957229
404	22	4.772727273	7.428497317	2.116957229
405	22	4.787878788	7.45317181	2.122585766
406	21	4.681818182	7.284994832	2.078641532
407	21	4.681818182	7.284994832	2.078641532
408	21	4.590909091	7.14063669	2.041181492
409	21	4.696969697	7.317271039	2.076668355
410	21	4.727272727	7.365934319	2.088611136
411	18	4.439393939	6.943950369	1.934837509
412	20	4.575757576	7.140599467	2.010915684
413	20	4.621212121	7.22468788	2.017736363
414	20	4.606060606	7.19474542	2.017375792
415	20	4.606060606	7.199208453	2.01291276
416	18	4.348484848	6.844492376	1.852477321
417	19	4.303030303	6.755143935	1.850916671
418	20	4.363636364	6.85662767	1.870645057
419	20	4.363636364	6.85662767	1.870645057
420	20	4.393939394	6.901956126	1.885922662
421	20	4.378787879	6.886234048	1.87134171
422	20	4.393939394	6.917277835	1.870600952
423	20	4.409090909	6.950237714	1.867944104
424	20	4.363636364	6.887360513	1.839912214
425	19	4.363636364	6.891429994	1.835842733
426	19	4.363636364	6.891429994	1.835842733
427	19	4.318181818	6.825829834	1.810533802
428	19	4.227272727	6.725494251	1.729051204
429	19	4.212121212	6.710712843	1.713529581
430	19	4.227272727	6.759210029	1.695335425
431	19	4.151515152	6.643787958	1.659242345
432	19	4.136363636	6.612419008	1.660308265
433	19	4.181818182	6.68472239	1.678913974
434	20	4.227272727	6.744451142	1.710094313
435	20	4.227272727	6.735246768	1.719298686
436	20	4.227272727	6.735246768	1.719298686
437	20	4.181818182	6.6558089	1.707827463
438	20	4.181818182	6.6558089	1.707827463
439	20	4.151515152	6.630866466	1.672163837
440	20	4.121212121	6.602776603	1.639647639
441	20	4.106060606	6.587942774	1.624178438
442	20	4.045454545	6.464047585	1.626861506
443	20	4.03030303	6.431589473	1.629016587
444	20	3.939393939	6.283228826	1.595559053
445	20	3.909090909	6.253938857	1.564242961
446	20	3.803030303	6.089336548	1.516724058
447	20	3.803030303	6.102225333	1.503835273
448	20	3.787878788	6.078281128	1.497476448
449	20	3.787878788	6.07996338	1.495794196
450	20	3.666666667	5.889785891	1.443547442
451	20	3.621212121	5.835895895	1.406528347
452	20	3.621212121	5.831831219	1.410593024
453	20	3.484848485	5.609206487	1.360490483
454	19	3.46969697	5.590409286	1.348984654
455	19	3.46969697	5.590409286	1.348984654
456	19	3.454545455	5.56916766	1.339923249
457	18	3.439393939	5.554591433	1.324196446
458	18	3.424242424	5.519257311	1.329227538
459	18	3.424242424	5.519257311	1.329227538
460	18	3.424242424	5.519257311	1.329227538
461	18	3.409090909	5.505893745	1.312288073
462	18	3.393939394	5.485159702	1.302719086
463	18	3.378787879	5.461935774	1.295639983
464	18	3.378787879	5.461935774	1.295639983
465	19	3.409090909	5.49236963	1.325812188
466	19	3.409090909	5.49236963	1.325812188
467	19	3.409090909	5.49236963	1.325812188
468	19	3.348484848	5.376458399	1.320511298
469	19	3.363636364	5.387896426	1.339376302
470	19	3.454545455	5.509386752	1.399704157
471	19	3.454545455	5.51001192	1.399078989
472	19	3.424242424	5.479007931	1.369476918
473	19	3.393939394	5.415813082	1.372065706
474	19	3.393939394	5.415813082	1.372065706
475	19	3.363636364	5.362989546	1.364283182
476	19	3.378787879	5.398045832	1.359529926
477	19	3.363636364	5.372605659	1.354667069
478	19	3.257575758	5.190054372	1.325097143
479	19	3.303030303	5.231954724	1.374105882
480	19	3.318181818	5.260507419	1.375856218
481	19	3.348484848	5.310117998	1.386851699
482	19	3.393939394	5.378614317	1.409264471
483	19	3.393939394	5.378614317	1.409264471
484	19	3.409090909	5.414437724	1.403744095
485	19	3.318181818	5.295904972	1.340458665
486	19	3.227272727	5.160073668	1.294471786
487	19	3.227272727	5.206707838	1.247837617
488	18	3.181818182	5.14764958	1.215986784
489	18	3.151515152	5.112329414	1.190700889
490	18	3.090909091	5.017672591	1.164145591
491	18	3.045454545	4.957293051	1.13361604
492	18	3.03030303	4.93577208	1.124833981
493	18	3.03030303	4.93577208	1.124833981
494	18	2.984848485	4.875100843	1.094596127
495	18	3	4.891956005	1.108043995
496	18	3	4.891956005	1.108043995
497	18	2.909090909	4.721075739	1.097106079
498	18	2.909090909	4.721075739	1.097106079
499	17	2.909090909	4.745725371	1.072456447
500	17	2.893939394	4.729455297	1.058423491
501	17	2.893939394	4.729455297	1.058423491
502	17	2.909090909	4.753404359	1.064777459
503	17	2.924242424	4.773136376	1.075348472
504	17	2.893939394	4.727354168	1.06052462
505	13	2.590909091	4.300933341	0.88088484
506	13	2.53030303	4.250994963	0.809611097
507	14	2.621212121	4.406796051	0.835628191
508	14	2.681818182	4.488428705	0.875207659
509	14	2.666666667	4.474112088	0.859221245
510	14	2.681818182	4.496234764	0.867401599
511	14	2.606060606	4.401055646	0.811065567
512	14	2.636363636	4.446155482	0.826571791
513	14	2.651515152	4.460494704	0.842535599
514	14	2.651515152	4.460494704	0.842535599
515	14	2.651515152	4.460494704	0.842535599
516	14	2.712121212	4.538962375	0.88528005
517	14	2.727272727	4.599119457	0.855425998
518	14	2.712121212	4.578619983	0.845622441
519	14	2.712121212	4.578619983	0.845622441
520	14	2.712121212	4.578619983	0.845622441
521	14	2.545454545	4.337801426	0.753107665
522	14	2.560606061	4.348608655	0.772603466
523	14	2.545454545	4.340666474	0.750242617
524	14	2.666666667	4.545219681	0.788113653
525	14	2.681818182	4.559567914	0.80406845
526	15	2.712121212	4.616103205	0.808139219
527	15	2.681818182	4.570483893	0.79315247
528	15	2.681818182	4.570483893	0.79315247
529	15	2.621212121	4.48977482	0.752649422
530	15	2.621212121	4.48977482	0.752649422
531	15	2.621212121	4.48977482	0.752649422
532	16	2.636363636	4.503462016	0.769265257
533	16	2.742424242	4.640015538	0.844832947
534	16	2.757575758	4.661757114	0.853394401
535	17	2.848484848	4.765565143	0.931404554
536	17	2.833333333	4.739890112	0.926776554
537	17	2.863636364	4.78850454	0.938768188
538	17	2.863636364	4.78850454	0.938768188
539	17	2.909090909	4.835187468	0.98299435
540	17	2.924242424	4.849393754	0.999091095
541	19	3.045454545	5.007702876	1.083206215
542	19	3.060606061	5.017902666	1.103309455
543	19	3.045454545	4.987960542	1.102948549
544	19	3.03030303	4.958561258	1.102044803
545	19	3.015151515	4.929716932	1.100586099
546	19	3.03030303	4.952555122	1.108050939
547	19	3.03030303	4.952555122	1.108050939
548	19	3.03030303	4.963219794	1.097386266
549	19	3.015151515	4.922320826	1.107982204
550	19	3	4.881742024	1.118257976
551	19	3	4.881742024	1.118257976
552	19	3	4.881742024	1.118257976
553	19	3.015151515	4.906083457	1.124219573
554	19	2.984848485	4.860087689	1.109609281
555	18	2.848484848	4.683380214	1.013589483
556	18	2.833333333	4.662155447	1.00451122
557	18	2.848484848	4.703575232	0.993394465
558	18	2.833333333	4.662155447	1.00451122
559	19	2.803030303	4.603985677	1.002074929
560	19	2.803030303	4.603985677	1.002074929
561	19	2.772727273	4.559052403	0.986402143
562	19	2.772727273	4.564797173	0.980657373
563	19	2.772727273	4.587594418	0.957860128
564	19	2.772727273	4.585469355	0.95998519
565	19	2.909090909	4.76382447	1.054357348
566	19	2.909090909	4.76382447	1.054357348
567	19	2.893939394	4.723846925	1.064031863
568	19	2.924242424	4.769658552	1.078826296
569	19	2.893939394	4.71962934	1.068249448
570	19	2.893939394	4.71962934	1.068249448
571	19	2.924242424	4.753575403	1.094909446
572	19	2.924242424	4.753575403	1.094909446
573	19	2.909090909	4.736608605	1.081573213
574	19	2.893939394	4.704790439	1.083088349
575	19	2.96969697	4.821131917	1.118262023
576	19	2.939393939	4.784509402	1.094278477
577	19	2.939393939	4.784509402	1.094278477
578	19	2.96969697	4.841834872	1.097559067
579	19	3	4.87490179	1.12509821
580	18	3	4.890597329	1.109402671
581	18	3.015151515	4.925013633	1.105289397
582	18	3.03030303	4.964548744	1.096057317
583	18	3.015151515	4.925013633	1.105289397
584	18	3	4.892634977	1.107365023
585	18	3.03030303	4.949210256	1.111395804
586	18	3.03030303	4.949210256	1.111395804
587	18	3.015151515	4.931729098	1.098573933
588	18	3.015151515	4.931729098	1.098573933
589	18	3	4.891956005	1.108043995
590	18	3.015151515	4.917599243	1.112703788
591	18	3.151515152	5.069265523	1.23376478
592	18	3.166666667	5.108611376	1.224721958
593	18	3.196969697	5.138673805	1.255265589
594	18	3.212121212	5.177695125	1.246547299
595	18	3.212121212	5.177695125	1.246547299
596	18	3.212121212	5.177695125	1.246547299
597	19	3.363636364	5.365558359	1.361714368
598	19	3.333333333	5.29486228	1.371804387
599	19	3.348484848	5.296974513	1.399995184
600	20	3.439393939	5.440348152	1.438439727
601	20	3.439393939	5.440348152	1.438439727
602	20	3.439393939	5.435204728	1.443583151
603	20	3.424242424	5.418077073	1.430407776
604	20	3.363636364	5.312220938	1.41505179
605	19	3.318181818	5.231852259	1.404511377
606	20	3.393939394	5.340044801	1.447833987
607	20	3.439393939	5.407328522	1.471459356
608	20	3.439393939	5.407328522	1.471459356
609	20	3.560606061	5.572446389	1.548765732
610	20	3.560606061	5.572446389	1.548765732
611	20	3.590909091	5.631189859	1.550628323
612	20	3.606060606	5.645019477	1.567101735
613	20	3.636363636	5.691489125	1.581238148
614	20	3.590909091	5.599456827	1.582361355
615	20	3.515151515	5.495525605	1.534777425
616	20	3.5	5.373016346	1.626983654
617	20	3.5	5.373016346	1.626983654
618	20	3.5	5.373016346	1.626983654
619	20	3.5	5.373016346	1.626983654
620	20	3.484848485	5.350987399	1.618709571
621	20	3.484848485	5.350987399	1.618709571
622	20	3.363636364	5.173428209	1.553844518
623	21	3.393939394	5.201061675	1.586817113
624	21	3.348484848	5.118695821	1.578273876
625	20	3.303030303	5.069228341	1.536832265
626	19	3.272727273	5.029132734	1.516321811
627	19	3.227272727	4.961779456	1.492765999
628	19	3.196969697	4.91766163	1.476277764
629	19	3.181818182	4.902278174	1.46135819
630	19	3.212121212	4.947160966	1.477081458
631	19	3.242424242	5.016671989	1.468176496
632	19	3.196969697	4.948008144	1.44593125
633	18	3.090909091	4.802247688	1.379570494
634	18	3.075757576	4.769424478	1.382090674
635	18	3.060606061	4.734101661	1.38711046
636	18	3.090909091	4.800745495	1.381072687
637	17	3.075757576	4.786032256	1.365482896
638	16	3	4.689633472	1.310366528
639	16	2.96969697	4.692441064	1.246952875
640	17	2.909090909	4.624179232	1.194002587
641	16	2.818181818	4.505463292	1.130900344
642	16	2.757575758	4.380544841	1.134606674
643	16	2.787878788	4.416738538	1.159019038
644	16	2.803030303	4.4308679	1.175192706
645	16	2.803030303	4.4308679	1.175192706
646	16	2.818181818	4.474724449	1.161639187
647	16	2.772727273	4.426853201	1.118601344
648	16	2.803030303	4.474483156	1.13157745
649	16	2.803030303	4.474483156	1.13157745
650	16	2.803030303	4.474483156	1.13157745
651	16	2.787878788	4.460327138	1.115430438
652	16	2.939393939	4.745805107	1.132982772
653	16	2.954545455	4.759927166	1.149163743
654	16	2.954545455	4.759927166	1.149163743
655	16	2.939393939	4.722899778	1.1558881
656	16	2.96969697	4.761174749	1.17821919
657	16	2.96969697	4.75254779	1.186846149
658	16	2.96969697	4.75254779	1.186846149
659	15	2.954545455	4.718167994	1.190922915
660	15	2.954545455	4.718167994	1.190922915
661	14	2.909090909	4.644287734	1.173894084
662	14	2.924242424	4.674613703	1.173871145
663	14	2.96969697	4.764041185	1.175352755
664	14	2.984848485	4.783142827	1.186554143
665	14	2.984848485	4.783142827	1.186554143
666	14	2.954545455	4.760638685	1.148452224
667	14	2.954545455	4.760638685	1.148452224
668	14	2.954545455	4.760638685	1.148452224
669	13	2.924242424	4.70877943	1.139705419
670	13	2.939393939	4.743670085	1.135117794
671	13	2.848484848	4.587021676	1.109948021
672	13	2.848484848	4.587021676	1.109948021
673	13	2.848484848	4.587021676	1.109948021
674	13	2.878787879	4.619741642	1.137834116
675	13	2.878787879	4.619741642	1.137834116
676	13	2.893939394	4.643442974	1.144435814
677	13	2.909090909	4.667822341	1.150359478
678	13	2.909090909	4.667822341	1.150359478
679	13	2.909090909	4.667822341	1.150359478
680	13	2.909090909	4.667822341	1.150359478
681	13	2.893939394	4.632392239	1.155486549
